"handle","name","content","replies","retweets","favorites","unix_timestamp","date","url","__url"
"@danjliberty","Dan Johnson","Need a phone number to verify if you still need rescue","","","1","1503952465000","28 Aug 2017","/danjliberty/status/902268152347848704","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Kavzi","Kafka's K","8 ppl stuck @ 4055 South Braeswood Boulevard, apt 209, first floor. Please send help asap. Water level rising. supplies running out. #harvey","6","","2","1503940916000","28 Aug 2017","/Kavzi/status/902219711420628992","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@AKHLASS1","QueeNeema","Thank u @USCG @uscoastguard @HoustonFire @houstonpolice #CajunNavy 4 rescuing people
#HoustonStrong #HarveyFlood #TexasFlood #Houston","1","1","3","1503940641000","28 Aug 2017","/AKHLASS1/status/902218558943371265","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HoustonFire","Houston Fire Dept","https://www.pscp.tv/w/bHndkDEyMTQ4MTA2fDFNbnhubWVSTEV5Sk_XOCD1yOt4zu5ic0ZpZhJbjL6I6cT3_8ZvUk3eKSttiQ== …","","5","9","1504393104000","2 Sep 2017","/HoustonFire/status/904116327098466305","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@PGFDPIO","Mark Brady",".@IAFFMDASoftball Championship starts Thur in @PrinceGeorgesMD - @HoustonFire Team is still scheduled to play. ""For the Kids"" @IAFFLocal1619","","3","8","1504362249000","2 Sep 2017","/PGFDPIO/status/903986909768245250","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@sshorne40","Steve","Are there still boats needed? I'm in the DFW area and have a bassboat, shallow running.","1","","","1503980222000","28 Aug 2017","/sshorne40/status/902384574940028928","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HoustonFire","Houston Fire Dept","Alerta de Inundaciones en esta Área hasta la 7:00 PM CDT.Evite Áreas Inundadas -NWS @FireChiefofHFD @FireChiefofHFD","","4","4","1503955818000","28 Aug 2017","/HoustonFire/status/902282217224757249","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@dizzle5000","AltAndiii’s Feminist Reign of Terror 💘"," thank you so much y’all are amazing","","","1","1503955805000","28 Aug 2017","/dizzle5000/status/902282162988134400","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@dizzle5000","AltAndiii’s Feminist Reign of Terror 💘","Awesome thanks.. it’s my friend I’m safe, I got out yesterday","","","1","1503955776000","28 Aug 2017","/dizzle5000/status/902282038182633472","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@heathertappel","Heather","I know.I wasn't sure if you could let them know. It's how they're organizing @dizzle5000 @bearstud11 @KHOU @houstonpolice @HoustonFire","1","","","1503955743000","28 Aug 2017","/heathertappel/status/902281900173266945","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HoustonFire","Houston Fire Dept","https://www.facebook.com/HoustonFireDept/posts/1655163167851101 …","","1","2","1504736855000","6 Sep 2017","/HoustonFire/status/905558123544502273","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HoustonFire","Houston Fire Dept","@FireChiefofHFD @FireChiefofHFD Salir para muchos no es necesario.NO MANEJEN en dirección opuesta.Es Extremadamente Peligroso","","2","3","1503956188000","28 Aug 2017","/HoustonFire/status/902283768420909056","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@heathertappel","Heather","It shows where rescuers near you are & they can find you @dizzle5000 @bearstud11 @KHOU @houstonpolice @HoustonFire","1","","","1503955673000","28 Aug 2017","/heathertappel/status/902281608820129792","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@dizzle5000","AltAndiii’s Feminist Reign of Terror 💘","Ok thank you I’m not getting a response anymore her battery may have died","","","1","1503955639000","28 Aug 2017","/dizzle5000/status/902281463491567616","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@heathertappel","Heather","If they dwnld Zello app(walkie talkie)&go to #CajunNavy chanl link up w/rescuers @dizzle5000 @bearstud11 @KHOU @houstonpolice @HoustonFire","1","","","1503955608000","28 Aug 2017","/heathertappel/status/902281333765849090","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HoustonFire","Houston Fire Dept","@FireChiefofHFD @MarioGa50826448 Números de Emergencia","","3","2","1503954755000","28 Aug 2017","/HoustonFire/status/902277756645343232","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@For_Cripes_Sake","Anne Leigh  🍂","Added #HarveySOS","","","","1503947981000","28 Aug 2017","/For_Cripes_Sake/status/902249345222721536","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HomefrontHugs","HOMEFRONT HUGS FOUNDATION"," RT !!

#SOS #Harvey #USCG @USCGHeartland  @uscg #CajunNavy @fema @HoustonChron @cnn @houstonpolice @houstonfire @redcross HELP !","","1","","1503929224000","28 Aug 2017","/HomefrontHugs/status/902170673753329664","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Deeenst","Dee","Thank you so much! I appreciate!","","","2","1503913049000","28 Aug 2017","/Deeenst/status/902102828675723264","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Deeenst","Dee","WOMAN TRAPPED IN LABOR SEND HELP PLEASE 12135 Braesridge Houston @realDonaldTrump @USCG @HoustonTX @abc13houston @HoustonFireDept","2","1","","1503912030000","28 Aug 2017","/Deeenst/status/902098556185706496","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Princessluna11","Precious Tweets","@HoustonFire Active Labor and Delivery pregnant 12135 Braesridge Houston 77071 #HarveyRescue #Houstonflooding via #TexassearchandRescue","3","1","2","1503910703000","28 Aug 2017","/Princessluna11/status/902092989715152896","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HoustonFire","Houston Fire Dept","@FireChiefofHFD @MarioGa50826448 Allen Parkway ,convertido en un rio","","","2","1503867676000","27 Aug 2017","/HoustonFire/status/901912519652110336","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HoustonFire","Houston Fire Dept","@FireChiefofHFD @MarioGa50826448 Utilize el 911 en Emergencias de Riesgo de Vida y 311 o HPD 713-884-3131 Línea de Ayuda  debidamente","","7","8","1503864851000","27 Aug 2017","/HoustonFire/status/901900670852370432","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HoustonFire","Houston Fire Dept","La Oficina de Coordinación de Emergencias de la Ciudad de Houston ha estado atendiendo múltiples incidentes desde la tarde @FireChiefofHFD","1","8","12","1503812734000","26 Aug 2017","/HoustonFire/status/901682076981841920","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HoustonFire","Houston Fire Dept","@FireChiefofHFD @UnivisionNews @HOUPublicSafety Jefe del Depto. de Bomberos de Houston informó de los preparativos para Huracán Harvey","","1","6","1503606362000","24 Aug 2017","/HoustonFire/status/900816489745453056","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HoustonFire","Houston Fire Dept","@KiddeSafety @BrendaStardig @HOUPublicSafety HFD recibe 3000 Detectores de Humo y 500 De Monóxido de Carbono para apoyar a la comunidad","","1","2","1503588910000","24 Aug 2017","/HoustonFire/status/900743290521358336","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HoustonFire","Houston Fire Dept","HFD Durante la  6ta conferencia de prensa ""Operación Salva una Vida""con la participación de @KiddeSafety & @HomeDepot @FireChiefofHFD","","3","18","1503587856000","24 Aug 2017","/HoustonFire/status/900738872094715904","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HoustonFire","Houston Fire Dept","https://www.pscp.tv/w/bGRKnDEyMTQ4MTA2fDF5b0tNcHJFQnd3eFEgW3QSQdOOKkdKYM67w7dG8jWyRquQJK-waUIXsGnjXA== …","","1","5","1502979241000","17 Aug 2017","/HoustonFire/status/898186153471467522","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HoustonFire","Houston Fire Dept","Retired HFD Assistant Chief Honored! @cohoustonfire @HoustonTexans  http://cityofhouston.news/retired-houston-fire-department-assistant-chief-honored-by-the-houston-texans/ …","","","4","1502808471000","15 Aug 2017","/HoustonFire/status/897469893884489728","https://twitter.com/search?l=&q=%40houstonfire%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Snore122209","chris","The fact that this needed to be stated reflects how low this country has sunk.","41","215","2.5K","1504037142000","29 Aug 2017","/Snore122209/status/902623314815975424","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@MiAmorMo","someone’s daughter","@HoustonTX could you send some rescue efforts to Port Arthur??? They are drowning and not rescuing ppl until 6am","3","54","26","1504074650000","29 Aug 2017","/MiAmorMo/status/902780631771381761","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@rckvilldmv","Amil","Thank you Houston! That's the América I grew up believing in. I come from a family of immigrants we love the ","","","6","1504045363000","29 Aug 2017","/rckvilldmv/status/902657793651613697","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@LicProCounselor","#MilitaryMentalHealth","Licensed professional counselors can help also. Not just social workers. Don't limit care for survivors.","","","9","1504144152000","30 Aug 2017","/LicProCounselor/status/903072145491861505","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@MVMofSeptember","MV","We should be ashamed as human beings that this tweet was necessary. ","1","11","170","1504041660000","29 Aug 2017","/MVMofSeptember/status/902642261242105864","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@christinagon12","Christina Gonzalez","Thank you @HoustonTX for ensuring that all your citizens receive assistance without fear!","","4","12","1504109633000","30 Aug 2017","/christinagon12/status/902927360994942976","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@DodieSmith1","Dodie Smith","Problem is that the undocumented probably don't trust this. Trump and his minions have lied too many times.","1","","19","1504052877000","29 Aug 2017","/DodieSmith1/status/902689310994034688","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@penra","Penny","City of Houston is not the boss of ICE.","1","1","4","1504044103000","29 Aug 2017","/penra/status/902652507859456000","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@RDRinMotion","hillary clintons Email Server","@HoustonTX My friend's grandmother needs to be rescued from her apartment in port Arthur, at jimmy Johnson blvd and state road 347.","6","3","2","1504073523000","29 Aug 2017","/RDRinMotion/status/902775907538087936","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@RealSteveGaines","Steve Gaines  🐕","@HoustonTX heroes everywhere  ","","3","1","1504123900000","30 Aug 2017","/RealSteveGaines/status/902987202015019008","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@COPearland","City of Pearland","@HoustonTX in need of volunteers beginning August, 30th. See details below. ","","4","3","1504069237000","29 Aug 2017","/COPearland/status/902757931451547648","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@sarandipt","𝓢ara δelahan","Finally put that out there in Spanish, I see.","","","9","1504054992000","29 Aug 2017","/sarandipt/status/902698181372383233","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@doodlebugdeedee","Denise Copeland","Thanks! After surviving the Northridge California Earthquake in 94, I know how much this means to the survivors. A little slice of Happiness","","1","6","1504477484000","3 Sep 2017","/doodlebugdeedee/status/904470240310038528","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@TN2Texas","Donna","The kids!  The displaced kids need some fun and happiness. Thanks, Harry!  Love you!!! @HarryConnickJR","","2","6","1504481444000","3 Sep 2017","/TN2Texas/status/904486851163156480","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Lindsey_McBride","Lindsey McBride","Thank you @HarryConnickJR !!!","","1","4","1504482034000","3 Sep 2017","/Lindsey_McBride/status/904489327106768896","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@NavyHellcat1942","Ryder Casey","But do you also need veterinarians for all the pets?","2","2","8","1504063756000","29 Aug 2017","/NavyHellcat1942/status/902734938566533120","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@SuperKing_Air","King","Joe Arpaio should read this and learn. You too @realDonaldTrump","5","5","27","1504036868000","29 Aug 2017","/SuperKing_Air/status/902622162749706244","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@ladyanneandrews","Anne Andrews","Amazing Harry.I'll bet you were the first to see to it that the kids were distracted enough to lift their spirits and quell their fears.","","1","4","1504480940000","3 Sep 2017","/ladyanneandrews/status/904484735061299200","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@TonyMcGrathYYC","Tony McGrath","How can we help from Canada  other than just money - do you need supplies or people ?","","1","5","1504100740000","30 Aug 2017","/TonyMcGrathYYC/status/902890060806217728","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Cosme_cerqueira","cosmecerqueira","GOD BLESS THESE PEOPLE.","","","2","1504100580000","30 Aug 2017","/Cosme_cerqueira/status/902889393467396096","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@lihsa","Lihsa","great job,  everyone! Houston is blessed with superb leadership.","","","1","1504225810000","31 Aug 2017","/lihsa/status/903414642315325440","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@BrainLMS","Stephanie Brain","I will be there in the morning!","","","12","1504068814000","29 Aug 2017","/BrainLMS/status/902756156665421825","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@curlycomedy","Abbi Crutchfield","I can't believe I feel the need to retweet this in my lifetime.","1","","20","1504057488000","29 Aug 2017","/curlycomedy/status/902708651831558144","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@BuildingAsphalt","BuildingAsphalt","@TalkTexasOil  sharing @octgpro sharing. Thank you @HarryConnickJR","","2","4","1504492477000","3 Sep 2017","/BuildingAsphalt/status/904533125300199429","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@MOREENDIEDEN","Moreen  🏡","LoveThank you Harry","","","1","1504560807000","4 Sep 2017","/MOREENDIEDEN/status/904819722759409664","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HomefrontHugs","HOMEFRONT HUGS FOUNDATION","Just what the doctor ordered Harry - you are a hero today .","","3","4","1504478710000","3 Sep 2017","/HomefrontHugs/status/904475383646572545","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Goodlooks59","Felipe","People from around the world, appreciate the help given to everyone, this is the time where no human being should be left behind, tks US","","","2","1504103482000","30 Aug 2017","/Goodlooks59/status/902901565517856768","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@pintsizedpov","Dr. “Feckless Cunt” L","I'm a Licensed Specialist in School Psychology #LSSP Trying to get more school based mental health providers involved.","","","3","1504146135000","30 Aug 2017","/pintsizedpov/status/903080464440811521","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@drdahldrdahl","Dahl","Any need for licensed psychologists?","","","2","1504065422000","29 Aug 2017","/drdahldrdahl/status/902741928537673729","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@NoThanks_audi","Robin","It's sad this tweet was necessary.","","","2","1504066847000","29 Aug 2017","/NoThanks_audi/status/902747903130730497","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@kenton_p","Kenton Kirby","I'm a licensed social worker from NYC and want to come and provide support. Best way to get down there?","","","3","1504066794000","29 Aug 2017","/kenton_p/status/902747680975278083","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@bresmith295","Breanna","It's honestly so sad that they even have to specify this","1","","2","1504202383000","31 Aug 2017","/bresmith295/status/903316382787436549","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@jteezy24","J.T. Trauber","@HoustonTX Rice basketball players set up a fund to donate directly to
@SylvesterTurner 's Harvey Relief Fund https://www.youcaring.com/houstonhurricaneharveyrelieffund-919070?utm_campaign=buttonshare&utm_medium=url&utm_source=copy&utm_content=cf_cp_01 …","","1","1","1504116580000","30 Aug 2017","/jteezy24/status/902956500783681536","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@deathcorekris","kris","This is what I like to see","","1","2","1504108255000","30 Aug 2017","/deathcorekris/status/902921583668408320","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@DennisPerkins5","Dennis Perkins","Thank you.","1","","6","1504065457000","29 Aug 2017","/DennisPerkins5/status/902742075216625664","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@DH_PDX","DHPDX","Next time drop the English. 45 don't speak no Spanish.","","","9","1504057787000","29 Aug 2017","/DH_PDX/status/902709903432679424","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@P_Smartypants","Princess Smartypants","Well...good.  I doubt that people losing everything to a flood grabbed their paperwork before saving their elderly relatives and children.","","","16","1504045748000","29 Aug 2017","/P_Smartypants/status/902659411528712192","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@mcasalduc13","margarita casalduc","I translated voluntarily this imp info in Spanish. Pls see document below. Hope this helps our Hispanic community in Houston. God bless ","","3","2","1504100495000","30 Aug 2017","/mcasalduc13/status/902889034514657280","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@CorettaJackson","Coretta Jackson","Yes! This is sooo beautiful. Unity. Love. Spirits lifted!  #HoustonStrong","","1","3","1504477058000","3 Sep 2017","/CorettaJackson/status/904468453498740738","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Mlarad","☆*:.｡.Martha@ 🎃Time .｡.:*☆","Unfortunate this doesn't mean people at the shelter won't call. It happened here in SD other people staying called ICE and they took people","2","","2","1504055670000","29 Aug 2017","/Mlarad/status/902701025643044864","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@PoliticsRX","Politics RX","Thank you.","","","3","1504086306000","30 Aug 2017","/PoliticsRX/status/902829521488842754","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@MPSUpprEdmonton","Uppr Edmonton Police","Thoughts from across the pond to all those affected by #harvey","1","","8","1504102369000","30 Aug 2017","/MPSUpprEdmonton/status/902896897073000450","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@MorganAuCourant","MorganAuCourant","Missed a few winners: Houston Police.; Office of Em. Mgt., Coast Guard, all USAR TFs + citizens of Houston who selflessly helped each other","","","1","1504469865000","3 Sep 2017","/MorganAuCourant/status/904438286667702272","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Alinola47","Percy ""P**** A** B****"" Dovetonsils™","Is Houston a sanctuary city? Cut off fed funds - Trump","1","","3","1504045178000","29 Aug 2017","/Alinola47/status/902657020586848256","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@AgustingCastrop","Agustin Castro","Like I don't know how much this means to people but this pattern is one of the most uplifting to me.","","","7","1504131416000","30 Aug 2017","/AgustingCastrop/status/903018729277181952","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@repeto","Laks","but Trump may if he visits any these places :-(","","","4","1504070550000","29 Aug 2017","/repeto/status/902763438610448384","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@toodeemo","Fire On The Mountain","Problem is, however, ICE might. Be careful. Trump's agencies defy decency in the name of law and order.","","1","1","1504103024000","30 Aug 2017","/toodeemo/status/902899641741664258","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@AWObregon","Alexander W. Obregon","@HoustonTX City Council & Mayor @SylvesterTurner just began the meeting at GRB's make shift council chambers.","","2","1","1504104019000","30 Aug 2017","/AWObregon/status/902903816282132481","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@ALT_uscis","ALT-immigration  🛂 #IAmDevinNunesCow","Right,
This is outside  a Shelter... @HoustonTX What are the @CustomsBorder goons doing there? Delivery love? ","1","4","12","1504464776000","3 Sep 2017","/ALT_uscis/status/904416940457906176","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@RudyCtown87","Patrick Longbrake Jr:","If you won't ask for them today, why ask for them tomorrow?","2","","4","1504052415000","29 Aug 2017","/RudyCtown87/status/902687374559281152","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@djf123","Derrick Fenley","Fantastic","","","1","1504547940000","4 Sep 2017","/djf123/status/904765755463368708","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@j_a_carman","Jeff Carman","@HoustonTX shows the #resilience power added by #opendata to #disasterplan @SunFoundation @funds4disaster  https://medium.com/@SunlightFoundation/houston-is-showing-us-why-open-data-should-be-part-of-every-citys-disaster-and-recovery-plan-c070362dc477?source=twitterShare-ee498c039f7e-1504656703 …","","","3","1504656873000","5 Sep 2017","/j_a_carman/status/905222653186887680","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@ClintonSThomas","Clinton S. Thomas, Th.D.  ✏️","Good decision.  I support legal immigrants, but now is not the time to push political issues.  Great call!  AR still sending help!","","","1","1504192796000","31 Aug 2017","/ClintonSThomas/status/903276174901739521","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@KPAFL","KPA","Texas license only? LCSW but I'm Florida.","1","","5","1504089881000","30 Aug 2017","/KPAFL/status/902844518566957056","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Slightly_Shawn","UGA 7-1","You need to. They had plenty of warning to return south","28","3","32","1504053112000","29 Aug 2017","/Slightly_Shawn/status/902690296793899008","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@perry_nelson","Perry Nelson","Harry Connick Jr is a mensch.","1","","2","1504493327000","3 Sep 2017","/perry_nelson/status/904536690978586624","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@ThirstySalmon","Loquacious Brevity","Perhaps you should demand to see @TrumpsterFire's birth certificate to see if he's legitimate. I have it on good authority that he isn't....","","","2","1504069270000","29 Aug 2017","/ThirstySalmon/status/902758066260779010","https://twitter.com/search?l=en&q=to%3Ahoustontx%20%40houstontx%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
