"handle","name","content","replies","retweets","favorites","unix_timestamp","date","url","__url"
"@splcenter","Southern Poverty Law Center","#DACA recipients Alonso Guillén & Tomas Carreon were killed trying to save #HurricaneHarvey flood victims. ","11","241","240","1504622700000","5 Sep 2017","/splcenter/status/905079323618508801","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@splcenter","Southern Poverty Law Center","TX families say their decision to rebuild their homes after #HurricaneHarvey depends on Pres. Trump's #DACA decision https://www.nytimes.com/2017/09/04/us/daca-trump-hurricane-harvey.html …","8","46","55","1504621890000","5 Sep 2017","/splcenter/status/905075924651139072","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@TVLine","TVLine.com","#HurricaneHarvey Telethon: ABC, CBS, Fox, NBC Join Forces for Star-Studded (@Beyonce, @Oprah, etc.) Fundraiser http://tvline.com/2017/09/05/hurricane-harvey-telethon-date-time-beyonce/ …","4","68","106","1504621202000","5 Sep 2017","/TVLine/status/905073038944821249","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@NJSP","NJSP - State Police","We are very proud of all of the great work of NJ-TF1 down in #Texas. Glad to report they are on their way home! @ReadyNJ #HurricaneHarvey ","4","24","153","1504619463000","5 Sep 2017","/NJSP/status/905065746778263552","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@NAMICommunicate","NAMI","Remember, you can show your support to those affected by #HurricaneHarvey now through Sep 8. http://www.nami.org/donate ","","23","26","1504618901000","5 Sep 2017","/NAMICommunicate/status/905063388274991104","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Franklin_Graham","Franklin Graham","Did you read about Officer Ramon? He’s fighting stage 4 colon cancer, but went to work during #HurricaneHarvey. ","150","944","4.2K","1504618546000","5 Sep 2017","/Franklin_Graham/status/905061897569017856","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@bestfriends","Best Friends","Here are sweet rescues ready to reunite with their families. Follow all rescue updates from #HurricaneHarvey: http://bit.ly/2l8X6t1 . ^ND","2","72","167","1504618433000","5 Sep 2017","/bestfriends/status/905061425495908352","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Franklin_Graham","Franklin Graham","I’m thankful for the many, many heroes who have risen up in response to the #HurricaneHarvey disaster. https://www.facebook.com/FranklinGraham/posts/1634155039974004 …","27","204","1.6K","1504618253000","5 Sep 2017","/Franklin_Graham/status/905060669208363009","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@serecservices","Southeast Recreation","790 SEMO Intramural shirts shipped to Texas for families in need. #SoutheastCares #HurricaneHarvey @SoutheastArrow @SEMissouriState","","24","86","1504617927000","5 Sep 2017","/serecservices/status/905059301928181760","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@UofLFootball","Louisville Football","#UofL's Boosie Whitlow talks about stepping up and helping the victims of #HurricaneHarvey ","","21","96","1504617305000","5 Sep 2017","/UofLFootball/status/905056694991978496","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@SB_Projects","SB Projects","#HandInHand  A Benefit For #HurricaneHarvey Relief 

http://handinhand2017.com ","4","60","132","1504616891000","5 Sep 2017","/SB_Projects/status/905054955479769089","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@BiologistDan","Daniel Schneider","#HurricaneIrma is a Monster Category 5, 175 mph+ winds
Record heat and forest fires in #California
#HurricaneHarvey

#ClimateChange is Real","6","91","97","1504615960000","5 Sep 2017","/BiologistDan/status/905051051740590081","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@TalbertSwan","Bishop Talbert Swan","WRONG strategy on #HurricaneHarvey! How many visits did it take for him to figure out he should interact with the people? Imbecile!","11","182","378","1504615311000","5 Sep 2017","/TalbertSwan/status/905048329553399808","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@OpenDataWatch","Open Data Watch","#Opendata has become a crucial part of emergency response to natural disasters like #HurricaneHarvey. http://bit.ly/2iW44nP  @SunFoundation","1","27","29","1504614600000","5 Sep 2017","/OpenDataWatch/status/905045348841697280","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@ThierryBreton","Thierry Breton","Special moment with @MichaelDell in my office. Taking time to reflect on the impact of #HurricaneHarvey in Texas. Friendship & compassion ","1","55","166","1504614378000","5 Sep 2017","/ThierryBreton/status/905044418348154880","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@abc13houston","ABC13 Houston",".@TravisABC13 shared this video with us showing the aftermath of #HurricaneHarvey in Rockport http://abc13.co/2wBJYnx ","3","51","47","1504610949000","5 Sep 2017","/abc13houston/status/905030036335538176","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Scully2020","ScullyResists","If you lost your #HIV medication during #Harvey #hurricaneharvey @RiseUpToHIV","1","40","19","1504610288000","5 Sep 2017","/Scully2020/status/905027262868844545","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@womanontheleft","ꅐꄲꂵꋬꋊ ꄲꋊ ꓄ꁝꏂ ꒒ꏂꊰ꓄","#HurricaneHarvey kinda puts the #summerofhell complaints into perspective, don't you think?","5","12","46","1504610052000","5 Sep 2017","/womanontheleft/status/905026272396500993","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Esri","Esri","Here's how agencies can get free support from Esri's Disaster Response Program for #HurricaneHarvey http://p.ctx.ly/r/5dwb  #Floods @EsriDRP","","25","26","1504609923000","5 Sep 2017","/Esri/status/905025732065165312","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@CityofGulfport","City of Gulfport","We are heading to #Texas with #Gulfport2Rockport Relief Supplies donated from #Mississippi! #GulfCoastStrong #HurricaneHarvey ","2","18","38","1504607510000","5 Sep 2017","/CityofGulfport/status/905015608714121217","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@SojournerJT","Jeremiah™","#HurricaneHarvey 
HE Speaks for THE LORD, HE brings RESTORATION to the CHURCH.

HE says we need to REPENT!
@JoelOsteen @VictoriaOsteen","2","37","42","1504601236000","5 Sep 2017","/SojournerJT/status/904989296892968961","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@WhitneyChirps"," 🐦Whitney 🐦","Did President Trump handle #HurricaneHarvey well?","12","278","198","1504592209000","4 Sep 2017","/WhitneyChirps/status/904951435158097920","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@holykoolaid","Thomas Westbrook  🌏","Will the real @JoelOsteen please stand up.

#HurricaneHarvey #HoustonStrong
#HoustonFlood","5","29","133","1504591490000","4 Sep 2017","/holykoolaid/status/904948416404480000","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@MassD","Mass Disturbance","There doesn't seem to be much happening at Mar-a-Lago. 
How about opening it up to a couple hundred needy #HurricaneHarvey victims? ","15","54","87","1504586181000","4 Sep 2017","/MassD/status/904926150165766145","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@ChurchNewsroom","The Church of Jesus Christ of Latter-day Saints","VIDEO: Flooded Texas City Receives Fresh Water #HurricaneHarvey ","1","42","175","1504580893000","4 Sep 2017","/ChurchNewsroom/status/904903971445157889","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@GreenDay","Green Day","Help #HurricaneHarvey survivors + join our Facebook Live performance tomorrow @ 4pm EST to support @Americares https://www.facebook.com/GreenDay/ ","23","459","1.9K","1504580106000","4 Sep 2017","/GreenDay/status/904900668951060482","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@AmberKTVU","Amber Lee","Welcome  home for first responders from the #EastBay who helped #HurricaneHarvey victims @AlamedaCoFire @OaklandFireLive #KTVU@10p & 11p","7","60","283","1504579492000","4 Sep 2017","/AmberKTVU/status/904898095606935553","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@AlamedaCoFire","Alameda County Fire","VIDEO: FFs deployed to #HurricaneHarvey have returned home safely. Welcome back, USAR CA-TF4! @AlamedaCoFire @alcofirefighter @OaklandFire55 – at Oakland International Airport (OAK)","3","27","101","1504579331000","4 Sep 2017","/AlamedaCoFire/status/904897420340871168","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@abc13houston","ABC13 Houston","App uses facial recognition to help reunite owners with lost pets, particularly evacuees of #HurricaneHarvey http://abc13.co/2wzrzro ","","24","51","1504578608000","4 Sep 2017","/abc13houston/status/904894386626068480","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@DogCrusader","The Dog Crusader","#MarcChing doing what he does best saving & rescuing dogs &cats.Helping victims from #HurricaneHarvey food supplies & helping displaced pets ","6","85","49","1504577051000","4 Sep 2017","/DogCrusader/status/904887856664985600","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@KunKru8","Freddy","WAIT FOR IT…this lady just told 52 states on national tv that hurricane #Harvey IS MANMADE!
 #haarp #hurricaneharvey #geoengineering","34","241","294","1504576844000","4 Sep 2017","/KunKru8/status/904886987781316608","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@PrancerPaw","Prancer530","I joined! Thank you so much for standing up for us & also for helping the animals in #HurricaneHarvey I'm praying for your safety, God bless ","6","83","138","1504576539000","4 Sep 2017","/PrancerPaw/status/904885710410326020","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@GregAbbott_TX","Greg Abbott","BREAKING: FEMA Just granted my Request For Community Disaster Loans For Texas Cities Affected By #HurricaneHarvey. ","135","1.2K","3.0K","1504576374000","4 Sep 2017","/GregAbbott_TX/status/904885017331068928","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@lifehouse","Lifehouse","We hit the goal! 50k! #hurricaneharvey","16","34","317","1504575458000","4 Sep 2017","/lifehouse/status/904881173343678464","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@carlyandmartina","♬Carly and Martina♬","Come join us NOW - we're LIVE on @KrueTV raising $ for #HurricaneHarvey victims http://www.krue.tv/carlyandmartina ","6","22","69","1504574667000","4 Sep 2017","/carlyandmartina/status/904877856676773890","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Franklin_Graham","Franklin Graham","There’s a lot of hard work ahead to help storm victims back on their feet. #HurricaneHarvey #Texas","20","185","1.2K","1504572775000","4 Sep 2017","/Franklin_Graham/status/904869919380180993","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Franklin_Graham","Franklin Graham",".@SamaritansPurse volunteers help #HurricaneHarvey victims sort through their water-soaked belongings & begin to clean up. ","20","200","1.1K","1504571951000","4 Sep 2017","/Franklin_Graham/status/904866463252697089","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@DE_MeghanM","Meghan Miles","Our @DukeEnergy linemen working in flooded areas of Houston to help restore power after #HurricaneHarvey ","2","13","52","1504571867000","4 Sep 2017","/DE_MeghanM/status/904866110666878976","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@USMarineCorps","USMC Recruiting","Marines continue to provide aid in Texas to those affected by #HurricaneHarvey ","11","152","459","1504571167000","4 Sep 2017","/USMarineCorps/status/904863175602036737","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Franklin_Graham","Franklin Graham","People’s lives have been turned upside down by #HurricaneHarvey. Thank you @SamaritansPurse volunteers for helping pick up the pieces.","21","380","1.9K","1504571067000","4 Sep 2017","/Franklin_Graham/status/904862758306545665","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Franklin_Graham","Franklin Graham","Grateful for the 1000+ volunteers who gave their time to help others @SamaritansPurse disaster relief projects in TX today. #HurricaneHarvey ","45","479","2.7K","1504570253000","4 Sep 2017","/Franklin_Graham/status/904859341676847104","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@501stLegion","501st Legion","RT @AlanSteinberg - With my @StarGarrison members bringing smiles during trying times. #HoustonStrong #HurricaneHarvey #BadGuysDoingGood","2","13","97","1504570077000","4 Sep 2017","/501stLegion/status/904858606130135040","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@WolfensPride"," ♦️ ♥️AmericanPatriot ♥️ ♦️","Prayers for all that lost loved ones #RIP We won't forget you  #HurricaneHarvey You won't be forgotten Blessings Love & Support  ","9","176","262","1504569202000","4 Sep 2017","/WolfensPride/status/904854935212261376","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@CallerClow","Rachel Denny Clow","Read about the work @HumaneSociety @HSUSNews is doing in #AransasCounty post #HurricaneHarvey http://www.caller.com/story/weather/hurricanes/2017/09/04/national-humane-society-arrives-aransas-county-rescue-animals/630769001/ …","","31","107","1504566982000","4 Sep 2017","/CallerClow/status/904845623337394176","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@CDCgov","CDC","Does your family live in an area affected by #HurricaneHarvey? Don’t allow children to play in or near flood waters. http://bit.ly/2pZ6BgN ","2","80","43","1504566003000","4 Sep 2017","/CDCgov/status/904841518527037440","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HoustonDynamo","Houston Dynamo","Here for Houston.

$5 from every individual ticket to #HOUvCOL will go to #HurricaneHarvey relief: http://housoc.cr/ExBB30eTYVj  #HoustonStrong","","60","188","1504564801000","4 Sep 2017","/HoustonDynamo/status/904836474561994752","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@humanityfirstuk","Humanity First UK/Int'l","The inspiration behind @HFUSA @MuslimYouthUSA His Holiness Mirza Masroor Ahmad Caliph of the Ahmadiyya Muslim Community #HurricaneHarvey ","1","153","149","1504563188000","4 Sep 2017","/humanityfirstuk/status/904829711620218881","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@TAMU","Texas A&M University","Aggie @VonMiller to give $100,000 to support #HurricaneHarvey relief efforts through @bthoharvey! http://tx.ag/9xz88er  #BTHOharvey #tamu","18","314","1.6K","1504561978000","4 Sep 2017","/TAMU/status/904824633530122244","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@StollmeyerEU","Alice Stollmeyer","Ahem... @EPA & @EPAScottPruitt can't even handle Harvey...

Let alone Harvey AND Irma. 

#HurricaneIrma #HurricaneHarvey ","35","430","579","1504561891000","4 Sep 2017","/StollmeyerEU/status/904824272165720064","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@KTVU","KTVU","Animals rescued from #HurricaneHarvey arrive in the Bay Area: http://bit.ly/2wzD1Ud ","4","59","140","1504561857000","4 Sep 2017","/KTVU/status/904824128175083520","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@RedRising11"," ♥️ Joy Reborn  ♥️"," @LearJetter & I are #SoBlessed working with #Bethel Shelter delivering #HarveyRelief for #HoustonStrong #HurricaneHarvey #Texas","8","170","294","1504561210000","4 Sep 2017","/RedRising11/status/904821412438958080","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@GregAbbott_TX","Greg Abbott","Thanks to the National Guard for helping Texans respond to #HurricaneHarvey. Together we will rebuild. @TexasGuard","20","225","846","1504560960000","4 Sep 2017","/GregAbbott_TX/status/904820366392033281","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@austinpetsalive","Austin Pets Alive!","If you are a shelter impacted by #HurricaneHarvey, get in touch to let us know what supplies you need - email harveyhelp@austinpetsalive.org","2","75","78","1504560625000","4 Sep 2017","/austinpetsalive/status/904818961539366912","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@SamaritansPurse","Samaritan's Purse","Help has arrived in #Houston! See how you can join our teams and bring relief in Jesus' Name. http://sampur.se/2wxZYa4  #HurricaneHarvey ","","60","143","1504560614000","4 Sep 2017","/SamaritansPurse/status/904818912705040384","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@GregAbbott_TX","Greg Abbott","Price gouging of those affected by #HurricaneHarvey is un-Texan & will be vigorously prosecuted. #txlege","44","370","1.0K","1504560395000","4 Sep 2017","/GregAbbott_TX/status/904817993464545282","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@TheDemCoalition","Democratic Coalition","This Dreamer died saving #HurricaneHarvey victims. His body was found as @RealDonaldTrump prepares to kill #DACA","18","281","279","1504559196000","4 Sep 2017","/TheDemCoalition/status/904812966238932996","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@DineshDSouza","Dinesh D'Souza","Can you believe some leftists reacted to the tragedy of #HurricaneHarvey by doing THIS? @joetalkshow @newsmax

http://bigliebook.com ","37","200","334","1504559193000","4 Sep 2017","/DineshDSouza/status/904812953714622464","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@NaturesPath","Nature's Path Foods","We're donating 103,523 pounds of organic food products to help victims of #HurricaneHarvey. To help, donate here: http://bit.ly/2eWOunB ","2","32","82","1504559106000","4 Sep 2017","/NaturesPath/status/904812589296836610","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@SoniaReports","Sonia Gutierrez","My goal is getting this debris out because as long as it remains it's a reminder of #HurricaneHarvey-@SylvesterTurner #houstonstrong #khou11","6","43","127","1504559049000","4 Sep 2017","/SoniaReports/status/904812348778610688","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Geo_GIF","Chris Milliner","GPS data show #Harveyflood was so large it flexed Earth's crust, pushing #Houston down by ~2 cm! #EarthScience #HurricaneHarvey #txflood","288","9.6K","8.7K","1504558158000","4 Sep 2017","/Geo_GIF/status/904808613339848704","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@MartinOMalley","Martin O'Malley","#AlonsoGuillen: #DACA recipient who represented the best of America's values. Forever a hero for all of us. #RIP #HurricaneHarvey ","2","41","128","1504558061000","4 Sep 2017","/MartinOMalley/status/904808204013535232","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@CisnerosABC13","Cynthia Cisneros","We need ur help! Blood levels are at critically low levels since #HurricaneHarvey please consider donating @abc13houston","2","62","57","1504548923000","4 Sep 2017","/CisnerosABC13/status/904769878153981952","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@SamaritansPurse","Samaritan's Purse","Families across #Texas are facing a long road to recovery after #HurricaneHarvey. We will be there to help them. http://sampur.se/2x4TJw7 ","1","38","121","1504548607000","4 Sep 2017","/SamaritansPurse/status/904768551139016710","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@TargetNews","Target News","Proud of our teams & their families helping w/ #HurricaneHarvey cleanup & getting supplies to impacted neighborhoods http://tgt.biz/lr5mv ","2","105","342","1504547274000","4 Sep 2017","/TargetNews/status/904762962543566852","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@davidduchovny","David Duchovny","We are donating all ticket and merch proceeds from my Oct. 14th Vancouver concert to #HurricaneHarvey. See you there http://timbreconcerts.com/event/david-duchovny-vancouver/ …","120","542","2.4K","1504547110000","4 Sep 2017","/davidduchovny/status/904762276158337025","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@HumaneSociety","The Humane Society of the United States","Thank you so very much for your generosity, @Petplan! We can't thank you enough for your kindness. #HurricaneHarvey ","2","87","302","1504546773000","4 Sep 2017","/HumaneSociety/status/904760862023528449","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@DevannGuidryy"," 🦂 ♏️","I lost everything in #HurricaneHarvey, but this probably the worst part @KylieJenner @JeffreeStar","101","128","1.5K","1504546543000","4 Sep 2017","/DevannGuidryy/status/904759896519954433","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@WorldVisionUSA","World Vision USA","This #LaborDay, a special THANK YOU to all 1st responders, volunteers, staff, & pastors working hard to bring relief after #HurricaneHarvey! ","6","79","444","1504546324000","4 Sep 2017","/WorldVisionUSA/status/904758975735906307","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@TheRoot","The Root","#ICYMI: Houston native Solange Knowles announced a benefit concert to raise money for victims of #HurricaneHarvey: http://trib.al/M4KMOeD ","1","52","101","1504546213000","4 Sep 2017","/TheRoot/status/904758512785526785","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@abc13houston","ABC13 Houston","UPDATE: @JJWatt has raised more than $19 million for #HurricaneHarvey relief efforts http://abc13.co/2iWGcAr  #abc13","2","141","380","1504546100000","4 Sep 2017","/abc13houston/status/904758036216123393","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@UNITEDWEDREAM","United We Dream","Jesus Contreras, a paramedic who rescued victims from #HurricaneHarvey may be deported if Trump ends #DACA.

http://bzfd.it/2x4VNE2 ","5","86","98","1504545639000","4 Sep 2017","/UNITEDWEDREAM/status/904756103405240321","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@Handbyhandorg","Hand by Hand","Saudi students in San Antonio at Food Bank as #Texans rally support for victims of #HurricaneHarvey. #HoustonStrong","4","99","49","1504545478000","4 Sep 2017","/Handbyhandorg/status/904755427161800704","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
"@DellFdn","Michael & Susan Dell Foundation","LAST DAY to get a match from @MichaelDell for http://RebuildTX.org ! Join these amazing kids who raised nearly $1300! #HurricaneHarvey ","","28","71","1504545347000","4 Sep 2017","/DellFdn/status/904754878253293570","https://twitter.com/search?l=&q=%23hurricaneharvery%20OR%20%23hurricaneharvey%20since%3A2017-08-14%20until%3A2017-09-09&src=typd&lang=en"
